index,split,image_id,image_path,mask_path
69,train,IMD018,trainx/IMD018.bmp,trainy/IMD018_lesion.bmp
70,train,IMD147,trainx/IMD147.bmp,trainy/IMD147_lesion.bmp
71,train,IMD242,trainx/IMD242.bmp,trainy/IMD242_lesion.bmp
72,train,IMD118,trainx/IMD118.bmp,trainy/IMD118_lesion.bmp
73,train,IMD080,trainx/IMD080.bmp,trainy/IMD080_lesion.bmp
74,train,IMD306,trainx/IMD306.bmp,trainy/IMD306_lesion.bmp
75,train,IMD092,trainx/IMD092.bmp,trainy/IMD092_lesion.bmp
76,train,IMD417,trainx/IMD417.bmp,trainy/IMD417_lesion.bmp
77,train,IMD278,trainx/IMD278.bmp,trainy/IMD278_lesion.bmp
78,train,IMD251,trainx/IMD251.bmp,trainy/IMD251_lesion.bmp
79,train,IMD339,trainx/IMD339.bmp,trainy/IMD339_lesion.bmp
80,val,IMD369,trainx/IMD369.bmp,trainy/IMD369_lesion.bmp
81,val,IMD432,trainx/IMD432.bmp,trainy/IMD432_lesion.bmp
82,val,IMD409,trainx/IMD409.bmp,trainy/IMD409_lesion.bmp
83,val,IMD090,trainx/IMD090.bmp,trainy/IMD090_lesion.bmp
84,val,IMD105,trainx/IMD105.bmp,trainy/IMD105_lesion.bmp
85,val,IMD331,trainx/IMD331.bmp,trainy/IMD331_lesion.bmp
86,val,IMD371,trainx/IMD371.bmp,trainy/IMD371_lesion.bmp
87,val,IMD042,trainx/IMD042.bmp,trainy/IMD042_lesion.bmp
88,val,IMD091,trainx/IMD091.bmp,trainy/IMD091_lesion.bmp
89,val,IMD040,trainx/IMD040.bmp,trainy/IMD040_lesion.bmp
90,val,IMD207,trainx/IMD207.bmp,trainy/IMD207_lesion.bmp
91,val,IMD154,trainx/IMD154.bmp,trainy/IMD154_lesion.bmp
92,val,IMD107,trainx/IMD107.bmp,trainy/IMD107_lesion.bmp
93,val,IMD240,trainx/IMD240.bmp,trainy/IMD240_lesion.bmp
94,val,IMD014,trainx/IMD014.bmp,trainy/IMD014_lesion.bmp
95,val,IMD075,trainx/IMD075.bmp,trainy/IMD075_lesion.bmp
96,val,IMD200,trainx/IMD200.bmp,trainy/IMD200_lesion.bmp
97,val,IMD408,trainx/IMD408.bmp,trainy/IMD408_lesion.bmp
98,val,IMD019,trainx/IMD019.bmp,trainy/IMD019_lesion.bmp
99,val,IMD140,trainx/IMD140.bmp,trainy/IMD140_lesion.bmp
100,test,IMD161,trainx/IMD161.bmp,trainy/IMD161_lesion.bmp
101,test,IMD177,trainx/IMD177.bmp,trainy/IMD177_lesion.bmp
102,test,IMD022,trainx/IMD022.bmp,trainy/IMD022_lesion.bmp
103,test,IMD421,trainx/IMD421.bmp,trainy/IMD421_lesion.bmp
104,test,IMD360,trainx/IMD360.bmp,trainy/IMD360_lesion.bmp
105,test,IMD049,trainx/IMD049.bmp,trainy/IMD049_lesion.bmp
106,test,IMD135,trainx/IMD135.bmp,trainy/IMD135_lesion.bmp
107,test,IMD434,trainx/IMD434.bmp,trainy/IMD434_lesion.bmp
108,test,IMD211,trainx/IMD211.bmp,trainy/IMD211_lesion.bmp
109,test,IMD226,trainx/IMD226.bmp,trainy/IMD226_lesion.bmp
110,test,IMD437,trainx/IMD437.bmp,trainy/IMD437_lesion.bmp
111,test,IMD197,trainx/IMD197.bmp,trainy/IMD197_lesion.bmp
112,test,IMD017,trainx/IMD017.bmp,trainy/IMD017_lesion.bmp
113,test,IMD155,trainx/IMD155.bmp,trainy/IMD155_lesion.bmp
114,test,IMD032,trainx/IMD032.bmp,trainy/IMD032_lesion.bmp
115,test,IMD397,trainx/IMD397.bmp,trainy/IMD397_lesion.bmp
116,test,IMD063,trainx/IMD063.bmp,trainy/IMD063_lesion.bmp
117,test,IMD175,trainx/IMD175.bmp,trainy/IMD175_lesion.bmp
118,test,IMD164,trainx/IMD164.bmp,trainy/IMD164_lesion.bmp
119,test,IMD162,trainx/IMD162.bmp,trainy/IMD162_lesion.bmp
120,test,IMD402,trainx/IMD402.bmp,trainy/IMD402_lesion.bmp
121,test,IMD182,trainx/IMD182.bmp,trainy/IMD182_lesion.bmp
122,test,IMD382,trainx/IMD382.bmp,trainy/IMD382_lesion.bmp
123,test,IMD013,trainx/IMD013.bmp,trainy/IMD013_lesion.bmp
124,test,IMD395,trainx/IMD395.bmp,trainy/IMD395_lesion.bmp
125,test,IMD041,trainx/IMD041.bmp,trainy/IMD041_lesion.bmp
126,test,IMD375,trainx/IMD375.bmp,trainy/IMD375_lesion.bmp
127,test,IMD404,trainx/IMD404.bmp,trainy/IMD404_lesion.bmp
128,test,IMD025,trainx/IMD025.bmp,trainy/IMD025_lesion.bmp
129,test,IMD388,trainx/IMD388.bmp,trainy/IMD388_lesion.bmp
130,test,IMD144,trainx/IMD144.bmp,trainy/IMD144_lesion.bmp
131,test,IMD103,trainx/IMD103.bmp,trainy/IMD103_lesion.bmp
132,test,IMD168,trainx/IMD168.bmp,trainy/IMD168_lesion.bmp
133,test,IMD400,trainx/IMD400.bmp,trainy/IMD400_lesion.bmp
134,test,IMD035,trainx/IMD035.bmp,trainy/IMD035_lesion.bmp
135,test,IMD133,trainx/IMD133.bmp,trainy/IMD133_lesion.bmp
136,test,IMD045,trainx/IMD045.bmp,trainy/IMD045_lesion.bmp
137,test,IMD389,trainx/IMD389.bmp,trainy/IMD389_lesion.bmp
138,test,IMD203,trainx/IMD203.bmp,trainy/IMD203_lesion.bmp
139,test,IMD149,trainx/IMD149.bmp,trainy/IMD149_lesion.bmp
140,test,IMD176,trainx/IMD176.bmp,trainy/IMD176_lesion.bmp
141,test,IMD370,trainx/IMD370.bmp,trainy/IMD370_lesion.bmp
142,test,IMD424,trainx/IMD424.bmp,trainy/IMD424_lesion.bmp
143,test,IMD398,trainx/IMD398.bmp,trainy/IMD398_lesion.bmp
144,test,IMD134,trainx/IMD134.bmp,trainy/IMD134_lesion.bmp
145,test,IMD009,trainx/IMD009.bmp,trainy/IMD009_lesion.bmp
146,test,IMD392,trainx/IMD392.bmp,trainy/IMD392_lesion.bmp
147,test,IMD033,trainx/IMD033.bmp,trainy/IMD033_lesion.bmp
148,test,IMD169,trainx/IMD169.bmp,trainy/IMD169_lesion.bmp
149,test,IMD379,trainx/IMD379.bmp,trainy/IMD379_lesion.bmp
150,test,IMD356,trainx/IMD356.bmp,trainy/IMD356_lesion.bmp
151,test,IMD156,trainx/IMD156.bmp,trainy/IMD156_lesion.bmp
152,test,IMD173,trainx/IMD173.bmp,trainy/IMD173_lesion.bmp
153,test,IMD006,trainx/IMD006.bmp,trainy/IMD006_lesion.bmp
154,test,IMD423,trainx/IMD423.bmp,trainy/IMD423_lesion.bmp
155,test,IMD393,trainx/IMD393.bmp,trainy/IMD393_lesion.bmp
156,test,IMD208,trainx/IMD208.bmp,trainy/IMD208_lesion.bmp
157,test,IMD305,trainx/IMD305.bmp,trainy/IMD305_lesion.bmp
158,test,IMD196,trainx/IMD196.bmp,trainy/IMD196_lesion.bmp
159,test,IMD431,trainx/IMD431.bmp,trainy/IMD431_lesion.bmp
160,test,IMD150,trainx/IMD150.bmp,trainy/IMD150_lesion.bmp
161,test,IMD435,trainx/IMD435.bmp,trainy/IMD435_lesion.bmp
162,test,IMD312,trainx/IMD312.bmp,trainy/IMD312_lesion.bmp
163,test,IMD385,trainx/IMD385.bmp,trainy/IMD385_lesion.bmp
164,test,IMD048,trainx/IMD048.bmp,trainy/IMD048_lesion.bmp
165,test,IMD204,trainx/IMD204.bmp,trainy/IMD204_lesion.bmp
166,test,IMD047,trainx/IMD047.bmp,trainy/IMD047_lesion.bmp
167,test,IMD384,trainx/IMD384.bmp,trainy/IMD384_lesion.bmp
168,test,IMD396,trainx/IMD396.bmp,trainy/IMD396_lesion.bmp
169,test,IMD198,trainx/IMD198.bmp,trainy/IMD198_lesion.bmp
170,test,IMD020,trainx/IMD020.bmp,trainy/IMD020_lesion.bmp
171,test,IMD157,trainx/IMD157.bmp,trainy/IMD157_lesion.bmp
172,test,IMD015,trainx/IMD015.bmp,trainy/IMD015_lesion.bmp
173,test,IMD304,trainx/IMD304.bmp,trainy/IMD304_lesion.bmp
174,test,IMD108,trainx/IMD108.bmp,trainy/IMD108_lesion.bmp
175,test,IMD328,trainx/IMD328.bmp,trainy/IMD328_lesion.bmp
176,test,IMD425,trainx/IMD425.bmp,trainy/IMD425_lesion.bmp
177,test,IMD394,trainx/IMD394.bmp,trainy/IMD394_lesion.bmp
178,test,IMD374,trainx/IMD374.bmp,trainy/IMD374_lesion.bmp
179,test,IMD008,trainx/IMD008.bmp,trainy/IMD008_lesion.bmp
180,test,IMD160,trainx/IMD160.bmp,trainy/IMD160_lesion.bmp
181,test,IMD159,trainx/IMD159.bmp,trainy/IMD159_lesion.bmp
182,test,IMD433,trainx/IMD433.bmp,trainy/IMD433_lesion.bmp
183,test,IMD420,trainx/IMD420.bmp,trainy/IMD420_lesion.bmp
184,test,IMD044,trainx/IMD044.bmp,trainy/IMD044_lesion.bmp
185,test,IMD426,trainx/IMD426.bmp,trainy/IMD426_lesion.bmp
186,test,IMD206,trainx/IMD206.bmp,trainy/IMD206_lesion.bmp
187,test,IMD368,trainx/IMD368.bmp,trainy/IMD368_lesion.bmp
188,test,IMD142,trainx/IMD142.bmp,trainy/IMD142_lesion.bmp
189,test,IMD399,trainx/IMD399.bmp,trainy/IMD399_lesion.bmp
190,test,IMD166,trainx/IMD166.bmp,trainy/IMD166_lesion.bmp
191,test,IMD138,trainx/IMD138.bmp,trainy/IMD138_lesion.bmp
192,test,IMD383,trainx/IMD383.bmp,trainy/IMD383_lesion.bmp
193,test,IMD003,trainx/IMD003.bmp,trainy/IMD003_lesion.bmp
194,test,IMD285,trainx/IMD285.bmp,trainy/IMD285_lesion.bmp
195,test,IMD430,trainx/IMD430.bmp,trainy/IMD430_lesion.bmp
196,test,IMD027,trainx/IMD027.bmp,trainy/IMD027_lesion.bmp
197,test,IMD061,trainx/IMD061.bmp,trainy/IMD061_lesion.bmp
198,test,IMD004,trainx/IMD004.bmp,trainy/IMD004_lesion.bmp
199,test,IMD030,trainx/IMD030.bmp,trainy/IMD030_lesion.bmp
