index,split,image_id,image_path,mask_path
23,train,ISIC_0024502,images/ISIC_0024502.jpg,masks/ISIC_0024502_segmentation.png
24,train,ISIC_0033710,images/ISIC_0033710.jpg,masks/ISIC_0033710_segmentation.png
25,train,ISIC_0028075,images/ISIC_0028075.jpg,masks/ISIC_0028075_segmentation.png
26,train,ISIC_0026198,images/ISIC_0026198.jpg,masks/ISIC_0026198_segmentation.png
27,train,ISIC_0033217,images/ISIC_0033217.jpg,masks/ISIC_0033217_segmentation.png
28,train,ISIC_0030643,images/ISIC_0030643.jpg,masks/ISIC_0030643_segmentation.png
29,train,ISIC_0032145,images/ISIC_0032145.jpg,masks/ISIC_0032145_segmentation.png
30,train,ISIC_0027911,images/ISIC_0027911.jpg,masks/ISIC_0027911_segmentation.png
31,train,ISIC_0028094,images/ISIC_0028094.jpg,masks/ISIC_0028094_segmentation.png
32,train,ISIC_0026248,images/ISIC_0026248.jpg,masks/ISIC_0026248_segmentation.png
33,train,ISIC_0027137,images/ISIC_0027137.jpg,masks/ISIC_0027137_segmentation.png
34,train,ISIC_0025001,images/ISIC_0025001.jpg,masks/ISIC_0025001_segmentation.png
35,train,ISIC_0028475,images/ISIC_0028475.jpg,masks/ISIC_0028475_segmentation.png
36,train,ISIC_0027447,images/ISIC_0027447.jpg,masks/ISIC_0027447_segmentation.png
37,train,ISIC_0027760,images/ISIC_0027760.jpg,masks/ISIC_0027760_segmentation.png
38,train,ISIC_0028917,images/ISIC_0028917.jpg,masks/ISIC_0028917_segmentation.png
39,train,ISIC_0026754,images/ISIC_0026754.jpg,masks/ISIC_0026754_segmentation.png
40,train,ISIC_0034229,images/ISIC_0034229.jpg,masks/ISIC_0034229_segmentation.png
41,train,ISIC_0024842,images/ISIC_0024842.jpg,masks/ISIC_0024842_segmentation.png
42,train,ISIC_0031778,images/ISIC_0031778.jpg,masks/ISIC_0031778_segmentation.png
43,train,ISIC_0033039,images/ISIC_0033039.jpg,masks/ISIC_0033039_segmentation.png
44,train,ISIC_0026111,images/ISIC_0026111.jpg,masks/ISIC_0026111_segmentation.png
45,train,ISIC_0030746,images/ISIC_0030746.jpg,masks/ISIC_0030746_segmentation.png
46,train,ISIC_0033239,images/ISIC_0033239.jpg,masks/ISIC_0033239_segmentation.png
47,train,ISIC_0024898,images/ISIC_0024898.jpg,masks/ISIC_0024898_segmentation.png
48,train,ISIC_0026042,images/ISIC_0026042.jpg,masks/ISIC_0026042_segmentation.png
49,train,ISIC_0032480,images/ISIC_0032480.jpg,masks/ISIC_0032480_segmentation.png
50,train,ISIC_0028198,images/ISIC_0028198.jpg,masks/ISIC_0028198_segmentation.png
51,train,ISIC_0032606,images/ISIC_0032606.jpg,masks/ISIC_0032606_segmentation.png
52,train,ISIC_0025382,images/ISIC_0025382.jpg,masks/ISIC_0025382_segmentation.png
53,train,ISIC_0026163,images/ISIC_0026163.jpg,masks/ISIC_0026163_segmentation.png
54,train,ISIC_0025083,images/ISIC_0025083.jpg,masks/ISIC_0025083_segmentation.png
55,train,ISIC_0030747,images/ISIC_0030747.jpg,masks/ISIC_0030747_segmentation.png
56,train,ISIC_0026988,images/ISIC_0026988.jpg,masks/ISIC_0026988_segmentation.png
57,train,ISIC_0026236,images/ISIC_0026236.jpg,masks/ISIC_0026236_segmentation.png
58,train,ISIC_0028311,images/ISIC_0028311.jpg,masks/ISIC_0028311_segmentation.png
59,train,ISIC_0032453,images/ISIC_0032453.jpg,masks/ISIC_0032453_segmentation.png
60,train,ISIC_0034187,images/ISIC_0034187.jpg,masks/ISIC_0034187_segmentation.png
61,train,ISIC_0032733,images/ISIC_0032733.jpg,masks/ISIC_0032733_segmentation.png
62,train,ISIC_0031600,images/ISIC_0031600.jpg,masks/ISIC_0031600_segmentation.png
63,train,ISIC_0026812,images/ISIC_0026812.jpg,masks/ISIC_0026812_segmentation.png
64,train,ISIC_0031416,images/ISIC_0031416.jpg,masks/ISIC_0031416_segmentation.png
65,train,ISIC_0033500,images/ISIC_0033500.jpg,masks/ISIC_0033500_segmentation.png
66,train,ISIC_0026012,images/ISIC_0026012.jpg,masks/ISIC_0026012_segmentation.png
67,train,ISIC_0027104,images/ISIC_0027104.jpg,masks/ISIC_0027104_segmentation.png
68,train,ISIC_0033485,images/ISIC_0033485.jpg,masks/ISIC_0033485_segmentation.png
69,train,ISIC_0031881,images/ISIC_0031881.jpg,masks/ISIC_0031881_segmentation.png
70,train,ISIC_0029445,images/ISIC_0029445.jpg,masks/ISIC_0029445_segmentation.png
71,train,ISIC_0025863,images/ISIC_0025863.jpg,masks/ISIC_0025863_segmentation.png
72,train,ISIC_0024767,images/ISIC_0024767.jpg,masks/ISIC_0024767_segmentation.png
73,train,ISIC_0032955,images/ISIC_0032955.jpg,masks/ISIC_0032955_segmentation.png
74,train,ISIC_0027409,images/ISIC_0027409.jpg,masks/ISIC_0027409_segmentation.png
75,train,ISIC_0024660,images/ISIC_0024660.jpg,masks/ISIC_0024660_segmentation.png
76,train,ISIC_0025048,images/ISIC_0025048.jpg,masks/ISIC_0025048_segmentation.png
77,train,ISIC_0029167,images/ISIC_0029167.jpg,masks/ISIC_0029167_segmentation.png
78,train,ISIC_0025240,images/ISIC_0025240.jpg,masks/ISIC_0025240_segmentation.png
79,train,ISIC_0028979,images/ISIC_0028979.jpg,masks/ISIC_0028979_segmentation.png
80,train,ISIC_0027026,images/ISIC_0027026.jpg,masks/ISIC_0027026_segmentation.png
81,train,ISIC_0033333,images/ISIC_0033333.jpg,masks/ISIC_0033333_segmentation.png
82,train,ISIC_0025815,images/ISIC_0025815.jpg,masks/ISIC_0025815_segmentation.png
83,train,ISIC_0031953,images/ISIC_0031953.jpg,masks/ISIC_0031953_segmentation.png
84,train,ISIC_0029310,images/ISIC_0029310.jpg,masks/ISIC_0029310_segmentation.png
85,train,ISIC_0028406,images/ISIC_0028406.jpg,masks/ISIC_0028406_segmentation.png
86,train,ISIC_0027658,images/ISIC_0027658.jpg,masks/ISIC_0027658_segmentation.png
87,train,ISIC_0027101,images/ISIC_0027101.jpg,masks/ISIC_0027101_segmentation.png
88,train,ISIC_0028348,images/ISIC_0028348.jpg,masks/ISIC_0028348_segmentation.png
89,train,ISIC_0024946,images/ISIC_0024946.jpg,masks/ISIC_0024946_segmentation.png
90,train,ISIC_0024931,images/ISIC_0024931.jpg,masks/ISIC_0024931_segmentation.png
91,train,ISIC_0030081,images/ISIC_0030081.jpg,masks/ISIC_0030081_segmentation.png
92,train,ISIC_0026427,images/ISIC_0026427.jpg,masks/ISIC_0026427_segmentation.png
93,train,ISIC_0025023,images/ISIC_0025023.jpg,masks/ISIC_0025023_segmentation.png
94,train,ISIC_0024459,images/ISIC_0024459.jpg,masks/ISIC_0024459_segmentation.png
95,train,ISIC_0024756,images/ISIC_0024756.jpg,masks/ISIC_0024756_segmentation.png
96,train,ISIC_0027219,images/ISIC_0027219.jpg,masks/ISIC_0027219_segmentation.png
97,train,ISIC_0029695,images/ISIC_0029695.jpg,masks/ISIC_0029695_segmentation.png
98,train,ISIC_0026399,images/ISIC_0026399.jpg,masks/ISIC_0026399_segmentation.png
99,train,ISIC_0031530,images/ISIC_0031530.jpg,masks/ISIC_0031530_segmentation.png
100,train,ISIC_0031120,images/ISIC_0031120.jpg,masks/ISIC_0031120_segmentation.png
101,train,ISIC_0025677,images/ISIC_0025677.jpg,masks/ISIC_0025677_segmentation.png
102,train,ISIC_0030362,images/ISIC_0030362.jpg,masks/ISIC_0030362_segmentation.png
103,train,ISIC_0025182,images/ISIC_0025182.jpg,masks/ISIC_0025182_segmentation.png
104,train,ISIC_0030487,images/ISIC_0030487.jpg,masks/ISIC_0030487_segmentation.png
105,train,ISIC_0030516,images/ISIC_0030516.jpg,masks/ISIC_0030516_segmentation.png
106,train,ISIC_0025856,images/ISIC_0025856.jpg,masks/ISIC_0025856_segmentation.png
107,train,ISIC_0029217,images/ISIC_0029217.jpg,masks/ISIC_0029217_segmentation.png
108,train,ISIC_0034254,images/ISIC_0034254.jpg,masks/ISIC_0034254_segmentation.png
109,train,ISIC_0031892,images/ISIC_0031892.jpg,masks/ISIC_0031892_segmentation.png
110,train,ISIC_0029101,images/ISIC_0029101.jpg,masks/ISIC_0029101_segmentation.png
111,train,ISIC_0026009,images/ISIC_0026009.jpg,masks/ISIC_0026009_segmentation.png
112,train,ISIC_0030014,images/ISIC_0030014.jpg,masks/ISIC_0030014_segmentation.png
113,train,ISIC_0026696,images/ISIC_0026696.jpg,masks/ISIC_0026696_segmentation.png
114,train,ISIC_0029336,images/ISIC_0029336.jpg,masks/ISIC_0029336_segmentation.png
115,train,ISIC_0033258,images/ISIC_0033258.jpg,masks/ISIC_0033258_segmentation.png
116,train,ISIC_0030613,images/ISIC_0030613.jpg,masks/ISIC_0030613_segmentation.png
117,train,ISIC_0027064,images/ISIC_0027064.jpg,masks/ISIC_0027064_segmentation.png
118,train,ISIC_0031418,images/ISIC_0031418.jpg,masks/ISIC_0031418_segmentation.png
119,train,ISIC_0033898,images/ISIC_0033898.jpg,masks/ISIC_0033898_segmentation.png
120,train,ISIC_0032125,images/ISIC_0032125.jpg,masks/ISIC_0032125_segmentation.png
121,train,ISIC_0025898,images/ISIC_0025898.jpg,masks/ISIC_0025898_segmentation.png
122,train,ISIC_0033236,images/ISIC_0033236.jpg,masks/ISIC_0033236_segmentation.png
123,train,ISIC_0026017,images/ISIC_0026017.jpg,masks/ISIC_0026017_segmentation.png
124,train,ISIC_0025115,images/ISIC_0025115.jpg,masks/ISIC_0025115_segmentation.png
125,train,ISIC_0034309,images/ISIC_0034309.jpg,masks/ISIC_0034309_segmentation.png
126,train,ISIC_0025697,images/ISIC_0025697.jpg,masks/ISIC_0025697_segmentation.png
127,train,ISIC_0027896,images/ISIC_0027896.jpg,masks/ISIC_0027896_segmentation.png
128,train,ISIC_0029111,images/ISIC_0029111.jpg,masks/ISIC_0029111_segmentation.png
129,train,ISIC_0028592,images/ISIC_0028592.jpg,masks/ISIC_0028592_segmentation.png
130,train,ISIC_0026481,images/ISIC_0026481.jpg,masks/ISIC_0026481_segmentation.png
131,train,ISIC_0032354,images/ISIC_0032354.jpg,masks/ISIC_0032354_segmentation.png
132,train,ISIC_0027097,images/ISIC_0027097.jpg,masks/ISIC_0027097_segmentation.png
133,train,ISIC_0032337,images/ISIC_0032337.jpg,masks/ISIC_0032337_segmentation.png
134,train,ISIC_0025673,images/ISIC_0025673.jpg,masks/ISIC_0025673_segmentation.png
135,train,ISIC_0025462,images/ISIC_0025462.jpg,masks/ISIC_0025462_segmentation.png
136,train,ISIC_0025159,images/ISIC_0025159.jpg,masks/ISIC_0025159_segmentation.png
137,train,ISIC_0029109,images/ISIC_0029109.jpg,masks/ISIC_0029109_segmentation.png
138,train,ISIC_0030604,images/ISIC_0030604.jpg,masks/ISIC_0030604_segmentation.png
139,train,ISIC_0026865,images/ISIC_0026865.jpg,masks/ISIC_0026865_segmentation.png
140,train,ISIC_0029617,images/ISIC_0029617.jpg,masks/ISIC_0029617_segmentation.png
141,train,ISIC_0030208,images/ISIC_0030208.jpg,masks/ISIC_0030208_segmentation.png
142,train,ISIC_0025097,images/ISIC_0025097.jpg,masks/ISIC_0025097_segmentation.png
143,train,ISIC_0029052,images/ISIC_0029052.jpg,masks/ISIC_0029052_segmentation.png
144,train,ISIC_0026661,images/ISIC_0026661.jpg,masks/ISIC_0026661_segmentation.png
145,train,ISIC_0032556,images/ISIC_0032556.jpg,masks/ISIC_0032556_segmentation.png
146,train,ISIC_0033319,images/ISIC_0033319.jpg,masks/ISIC_0033319_segmentation.png
147,train,ISIC_0028262,images/ISIC_0028262.jpg,masks/ISIC_0028262_segmentation.png
148,train,ISIC_0032390,images/ISIC_0032390.jpg,masks/ISIC_0032390_segmentation.png
149,train,ISIC_0026938,images/ISIC_0026938.jpg,masks/ISIC_0026938_segmentation.png
150,train,ISIC_0026046,images/ISIC_0026046.jpg,masks/ISIC_0026046_segmentation.png
151,train,ISIC_0031548,images/ISIC_0031548.jpg,masks/ISIC_0031548_segmentation.png
152,train,ISIC_0028679,images/ISIC_0028679.jpg,masks/ISIC_0028679_segmentation.png
153,train,ISIC_0027111,images/ISIC_0027111.jpg,masks/ISIC_0027111_segmentation.png
154,train,ISIC_0028643,images/ISIC_0028643.jpg,masks/ISIC_0028643_segmentation.png
155,train,ISIC_0030169,images/ISIC_0030169.jpg,masks/ISIC_0030169_segmentation.png
156,train,ISIC_0024492,images/ISIC_0024492.jpg,masks/ISIC_0024492_segmentation.png
157,train,ISIC_0028739,images/ISIC_0028739.jpg,masks/ISIC_0028739_segmentation.png
158,train,ISIC_0030494,images/ISIC_0030494.jpg,masks/ISIC_0030494_segmentation.png
159,train,ISIC_0031395,images/ISIC_0031395.jpg,masks/ISIC_0031395_segmentation.png
160,train,ISIC_0031990,images/ISIC_0031990.jpg,masks/ISIC_0031990_segmentation.png
161,train,ISIC_0028574,images/ISIC_0028574.jpg,masks/ISIC_0028574_segmentation.png
162,train,ISIC_0032120,images/ISIC_0032120.jpg,masks/ISIC_0032120_segmentation.png
163,train,ISIC_0031288,images/ISIC_0031288.jpg,masks/ISIC_0031288_segmentation.png
164,train,ISIC_0030352,images/ISIC_0030352.jpg,masks/ISIC_0030352_segmentation.png
165,train,ISIC_0024844,images/ISIC_0024844.jpg,masks/ISIC_0024844_segmentation.png
166,train,ISIC_0025799,images/ISIC_0025799.jpg,masks/ISIC_0025799_segmentation.png
167,train,ISIC_0028394,images/ISIC_0028394.jpg,masks/ISIC_0028394_segmentation.png
168,train,ISIC_0026827,images/ISIC_0026827.jpg,masks/ISIC_0026827_segmentation.png
169,train,ISIC_0026423,images/ISIC_0026423.jpg,masks/ISIC_0026423_segmentation.png
170,train,ISIC_0031735,images/ISIC_0031735.jpg,masks/ISIC_0031735_segmentation.png
171,train,ISIC_0031037,images/ISIC_0031037.jpg,masks/ISIC_0031037_segmentation.png
172,train,ISIC_0029327,images/ISIC_0029327.jpg,masks/ISIC_0029327_segmentation.png
173,train,ISIC_0030764,images/ISIC_0030764.jpg,masks/ISIC_0030764_segmentation.png
174,train,ISIC_0026028,images/ISIC_0026028.jpg,masks/ISIC_0026028_segmentation.png
175,train,ISIC_0029518,images/ISIC_0029518.jpg,masks/ISIC_0029518_segmentation.png
176,train,ISIC_0027829,images/ISIC_0027829.jpg,masks/ISIC_0027829_segmentation.png
177,train,ISIC_0029137,images/ISIC_0029137.jpg,masks/ISIC_0029137_segmentation.png
178,train,ISIC_0030682,images/ISIC_0030682.jpg,masks/ISIC_0030682_segmentation.png
179,train,ISIC_0024905,images/ISIC_0024905.jpg,masks/ISIC_0024905_segmentation.png
180,train,ISIC_0033955,images/ISIC_0033955.jpg,masks/ISIC_0033955_segmentation.png
181,train,ISIC_0026381,images/ISIC_0026381.jpg,masks/ISIC_0026381_segmentation.png
182,train,ISIC_0030124,images/ISIC_0030124.jpg,masks/ISIC_0030124_segmentation.png
183,train,ISIC_0033070,images/ISIC_0033070.jpg,masks/ISIC_0033070_segmentation.png
184,train,ISIC_0028823,images/ISIC_0028823.jpg,masks/ISIC_0028823_segmentation.png
185,train,ISIC_0026877,images/ISIC_0026877.jpg,masks/ISIC_0026877_segmentation.png
186,train,ISIC_0026403,images/ISIC_0026403.jpg,masks/ISIC_0026403_segmentation.png
187,train,ISIC_0025273,images/ISIC_0025273.jpg,masks/ISIC_0025273_segmentation.png
188,train,ISIC_0031995,images/ISIC_0031995.jpg,masks/ISIC_0031995_segmentation.png
189,train,ISIC_0032818,images/ISIC_0032818.jpg,masks/ISIC_0032818_segmentation.png
190,train,ISIC_0031195,images/ISIC_0031195.jpg,masks/ISIC_0031195_segmentation.png
191,train,ISIC_0033067,images/ISIC_0033067.jpg,masks/ISIC_0033067_segmentation.png
192,train,ISIC_0026687,images/ISIC_0026687.jpg,masks/ISIC_0026687_segmentation.png
193,train,ISIC_0032766,images/ISIC_0032766.jpg,masks/ISIC_0032766_segmentation.png
194,train,ISIC_0026601,images/ISIC_0026601.jpg,masks/ISIC_0026601_segmentation.png
195,train,ISIC_0028716,images/ISIC_0028716.jpg,masks/ISIC_0028716_segmentation.png
196,train,ISIC_0026711,images/ISIC_0026711.jpg,masks/ISIC_0026711_segmentation.png
197,train,ISIC_0031782,images/ISIC_0031782.jpg,masks/ISIC_0031782_segmentation.png
198,train,ISIC_0029670,images/ISIC_0029670.jpg,masks/ISIC_0029670_segmentation.png
199,train,ISIC_0030955,images/ISIC_0030955.jpg,masks/ISIC_0030955_segmentation.png
200,train,ISIC_0034197,images/ISIC_0034197.jpg,masks/ISIC_0034197_segmentation.png
201,train,ISIC_0033512,images/ISIC_0033512.jpg,masks/ISIC_0033512_segmentation.png
202,train,ISIC_0034153,images/ISIC_0034153.jpg,masks/ISIC_0034153_segmentation.png
203,train,ISIC_0026157,images/ISIC_0026157.jpg,masks/ISIC_0026157_segmentation.png
204,train,ISIC_0030233,images/ISIC_0030233.jpg,masks/ISIC_0030233_segmentation.png
205,train,ISIC_0026457,images/ISIC_0026457.jpg,masks/ISIC_0026457_segmentation.png
206,train,ISIC_0031344,images/ISIC_0031344.jpg,masks/ISIC_0031344_segmentation.png
207,train,ISIC_0031401,images/ISIC_0031401.jpg,masks/ISIC_0031401_segmentation.png
208,train,ISIC_0025978,images/ISIC_0025978.jpg,masks/ISIC_0025978_segmentation.png
209,train,ISIC_0026140,images/ISIC_0026140.jpg,masks/ISIC_0026140_segmentation.png
210,train,ISIC_0032446,images/ISIC_0032446.jpg,masks/ISIC_0032446_segmentation.png
211,train,ISIC_0030834,images/ISIC_0030834.jpg,masks/ISIC_0030834_segmentation.png
212,train,ISIC_0027636,images/ISIC_0027636.jpg,masks/ISIC_0027636_segmentation.png
213,train,ISIC_0033215,images/ISIC_0033215.jpg,masks/ISIC_0033215_segmentation.png
214,train,ISIC_0028217,images/ISIC_0028217.jpg,masks/ISIC_0028217_segmentation.png
215,train,ISIC_0027440,images/ISIC_0027440.jpg,masks/ISIC_0027440_segmentation.png
216,train,ISIC_0031222,images/ISIC_0031222.jpg,masks/ISIC_0031222_segmentation.png
217,train,ISIC_0024437,images/ISIC_0024437.jpg,masks/ISIC_0024437_segmentation.png
218,train,ISIC_0025571,images/ISIC_0025571.jpg,masks/ISIC_0025571_segmentation.png
219,train,ISIC_0027240,images/ISIC_0027240.jpg,masks/ISIC_0027240_segmentation.png
220,train,ISIC_0029183,images/ISIC_0029183.jpg,masks/ISIC_0029183_segmentation.png
221,train,ISIC_0029546,images/ISIC_0029546.jpg,masks/ISIC_0029546_segmentation.png
222,train,ISIC_0024739,images/ISIC_0024739.jpg,masks/ISIC_0024739_segmentation.png
223,train,ISIC_0031765,images/ISIC_0031765.jpg,masks/ISIC_0031765_segmentation.png
224,train,ISIC_0029060,images/ISIC_0029060.jpg,masks/ISIC_0029060_segmentation.png
225,train,ISIC_0031668,images/ISIC_0031668.jpg,masks/ISIC_0031668_segmentation.png
226,train,ISIC_0029096,images/ISIC_0029096.jpg,masks/ISIC_0029096_segmentation.png
227,train,ISIC_0024880,images/ISIC_0024880.jpg,masks/ISIC_0024880_segmentation.png
228,train,ISIC_0030788,images/ISIC_0030788.jpg,masks/ISIC_0030788_segmentation.png
229,train,ISIC_0031821,images/ISIC_0031821.jpg,masks/ISIC_0031821_segmentation.png
230,train,ISIC_0026464,images/ISIC_0026464.jpg,masks/ISIC_0026464_segmentation.png
231,train,ISIC_0026382,images/ISIC_0026382.jpg,masks/ISIC_0026382_segmentation.png
232,train,ISIC_0032633,images/ISIC_0032633.jpg,masks/ISIC_0032633_segmentation.png
233,train,ISIC_0029302,images/ISIC_0029302.jpg,masks/ISIC_0029302_segmentation.png
234,train,ISIC_0029413,images/ISIC_0029413.jpg,masks/ISIC_0029413_segmentation.png
235,train,ISIC_0034170,images/ISIC_0034170.jpg,masks/ISIC_0034170_segmentation.png
236,train,ISIC_0032175,images/ISIC_0032175.jpg,masks/ISIC_0032175_segmentation.png
237,train,ISIC_0029551,images/ISIC_0029551.jpg,masks/ISIC_0029551_segmentation.png
238,train,ISIC_0025557,images/ISIC_0025557.jpg,masks/ISIC_0025557_segmentation.png
239,train,ISIC_0029291,images/ISIC_0029291.jpg,masks/ISIC_0029291_segmentation.png
240,train,ISIC_0033737,images/ISIC_0033737.jpg,masks/ISIC_0033737_segmentation.png
241,train,ISIC_0032154,images/ISIC_0032154.jpg,masks/ISIC_0032154_segmentation.png
242,train,ISIC_0025439,images/ISIC_0025439.jpg,masks/ISIC_0025439_segmentation.png
243,train,ISIC_0031437,images/ISIC_0031437.jpg,masks/ISIC_0031437_segmentation.png
244,train,ISIC_0026896,images/ISIC_0026896.jpg,masks/ISIC_0026896_segmentation.png
245,train,ISIC_0029815,images/ISIC_0029815.jpg,masks/ISIC_0029815_segmentation.png
246,train,ISIC_0033536,images/ISIC_0033536.jpg,masks/ISIC_0033536_segmentation.png
247,train,ISIC_0027756,images/ISIC_0027756.jpg,masks/ISIC_0027756_segmentation.png
248,train,ISIC_0027082,images/ISIC_0027082.jpg,masks/ISIC_0027082_segmentation.png
249,train,ISIC_0028061,images/ISIC_0028061.jpg,masks/ISIC_0028061_segmentation.png
250,train,ISIC_0025752,images/ISIC_0025752.jpg,masks/ISIC_0025752_segmentation.png
251,train,ISIC_0025561,images/ISIC_0025561.jpg,masks/ISIC_0025561_segmentation.png
252,train,ISIC_0024884,images/ISIC_0024884.jpg,masks/ISIC_0024884_segmentation.png
253,train,ISIC_0026739,images/ISIC_0026739.jpg,masks/ISIC_0026739_segmentation.png
254,train,ISIC_0031449,images/ISIC_0031449.jpg,masks/ISIC_0031449_segmentation.png
255,train,ISIC_0027419,images/ISIC_0027419.jpg,masks/ISIC_0027419_segmentation.png
256,train,ISIC_0030902,images/ISIC_0030902.jpg,masks/ISIC_0030902_segmentation.png
257,train,ISIC_0030387,images/ISIC_0030387.jpg,masks/ISIC_0030387_segmentation.png
258,train,ISIC_0027942,images/ISIC_0027942.jpg,masks/ISIC_0027942_segmentation.png
259,train,ISIC_0032534,images/ISIC_0032534.jpg,masks/ISIC_0032534_segmentation.png
260,train,ISIC_0029698,images/ISIC_0029698.jpg,masks/ISIC_0029698_segmentation.png
261,train,ISIC_0032867,images/ISIC_0032867.jpg,masks/ISIC_0032867_segmentation.png
262,train,ISIC_0031601,images/ISIC_0031601.jpg,masks/ISIC_0031601_segmentation.png
263,train,ISIC_0028414,images/ISIC_0028414.jpg,masks/ISIC_0028414_segmentation.png
264,train,ISIC_0025734,images/ISIC_0025734.jpg,masks/ISIC_0025734_segmentation.png
265,train,ISIC_0033300,images/ISIC_0033300.jpg,masks/ISIC_0033300_segmentation.png
266,train,ISIC_0029735,images/ISIC_0029735.jpg,masks/ISIC_0029735_segmentation.png
267,train,ISIC_0032161,images/ISIC_0032161.jpg,masks/ISIC_0032161_segmentation.png
268,train,ISIC_0032359,images/ISIC_0032359.jpg,masks/ISIC_0032359_segmentation.png
269,train,ISIC_0025864,images/ISIC_0025864.jpg,masks/ISIC_0025864_segmentation.png
270,train,ISIC_0031274,images/ISIC_0031274.jpg,masks/ISIC_0031274_segmentation.png
271,train,ISIC_0027585,images/ISIC_0027585.jpg,masks/ISIC_0027585_segmentation.png
272,train,ISIC_0026225,images/ISIC_0026225.jpg,masks/ISIC_0026225_segmentation.png
273,train,ISIC_0031271,images/ISIC_0031271.jpg,masks/ISIC_0031271_segmentation.png
274,train,ISIC_0026025,images/ISIC_0026025.jpg,masks/ISIC_0026025_segmentation.png
275,train,ISIC_0032383,images/ISIC_0032383.jpg,masks/ISIC_0032383_segmentation.png
276,train,ISIC_0025583,images/ISIC_0025583.jpg,masks/ISIC_0025583_segmentation.png
277,train,ISIC_0025483,images/ISIC_0025483.jpg,masks/ISIC_0025483_segmentation.png
278,train,ISIC_0032842,images/ISIC_0032842.jpg,masks/ISIC_0032842_segmentation.png
279,train,ISIC_0033468,images/ISIC_0033468.jpg,masks/ISIC_0033468_segmentation.png
280,train,ISIC_0029284,images/ISIC_0029284.jpg,masks/ISIC_0029284_segmentation.png
281,train,ISIC_0027976,images/ISIC_0027976.jpg,masks/ISIC_0027976_segmentation.png
282,train,ISIC_0032730,images/ISIC_0032730.jpg,masks/ISIC_0032730_segmentation.png
283,train,ISIC_0025700,images/ISIC_0025700.jpg,masks/ISIC_0025700_segmentation.png
284,train,ISIC_0027272,images/ISIC_0027272.jpg,masks/ISIC_0027272_segmentation.png
285,train,ISIC_0026819,images/ISIC_0026819.jpg,masks/ISIC_0026819_segmentation.png
286,train,ISIC_0030637,images/ISIC_0030637.jpg,masks/ISIC_0030637_segmentation.png
287,train,ISIC_0027836,images/ISIC_0027836.jpg,masks/ISIC_0027836_segmentation.png
288,train,ISIC_0034149,images/ISIC_0034149.jpg,masks/ISIC_0034149_segmentation.png
289,train,ISIC_0029936,images/ISIC_0029936.jpg,masks/ISIC_0029936_segmentation.png
290,train,ISIC_0025929,images/ISIC_0025929.jpg,masks/ISIC_0025929_segmentation.png
291,train,ISIC_0026813,images/ISIC_0026813.jpg,masks/ISIC_0026813_segmentation.png
292,train,ISIC_0034144,images/ISIC_0034144.jpg,masks/ISIC_0034144_segmentation.png
293,train,ISIC_0025870,images/ISIC_0025870.jpg,masks/ISIC_0025870_segmentation.png
294,train,ISIC_0032657,images/ISIC_0032657.jpg,masks/ISIC_0032657_segmentation.png
295,train,ISIC_0026060,images/ISIC_0026060.jpg,masks/ISIC_0026060_segmentation.png
296,train,ISIC_0031242,images/ISIC_0031242.jpg,masks/ISIC_0031242_segmentation.png
