index,split,image_id,image_path,mask_path
45,train,ISIC_0000332,ISIC2018_Task1-2_Training_Input/ISIC_0000332.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0000332_segmentation.png
46,train,ISIC_0014903,ISIC2018_Task1-2_Training_Input/ISIC_0014903.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0014903_segmentation.png
47,train,ISIC_0014694,ISIC2018_Task1-2_Training_Input/ISIC_0014694.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0014694_segmentation.png
48,train,ISIC_0009939,ISIC2018_Task1-2_Training_Input/ISIC_0009939.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0009939_segmentation.png
49,train,ISIC_0010479,ISIC2018_Task1-2_Training_Input/ISIC_0010479.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0010479_segmentation.png
50,train,ISIC_0009910,ISIC2018_Task1-2_Training_Input/ISIC_0009910.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0009910_segmentation.png
51,train,ISIC_0013333,ISIC2018_Task1-2_Training_Input/ISIC_0013333.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0013333_segmentation.png
52,train,ISIC_0010047,ISIC2018_Task1-2_Training_Input/ISIC_0010047.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0010047_segmentation.png
53,train,ISIC_0010603,ISIC2018_Task1-2_Training_Input/ISIC_0010603.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0010603_segmentation.png
54,train,ISIC_0015440,ISIC2018_Task1-2_Training_Input/ISIC_0015440.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0015440_segmentation.png
55,train,ISIC_0010213,ISIC2018_Task1-2_Training_Input/ISIC_0010213.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0010213_segmentation.png
56,train,ISIC_0000115,ISIC2018_Task1-2_Training_Input/ISIC_0000115.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0000115_segmentation.png
57,train,ISIC_0015170,ISIC2018_Task1-2_Training_Input/ISIC_0015170.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0015170_segmentation.png
58,train,ISIC_0013187,ISIC2018_Task1-2_Training_Input/ISIC_0013187.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0013187_segmentation.png
59,train,ISIC_0013027,ISIC2018_Task1-2_Training_Input/ISIC_0013027.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0013027_segmentation.png
60,train,ISIC_0012164,ISIC2018_Task1-2_Training_Input/ISIC_0012164.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0012164_segmentation.png
61,train,ISIC_0013121,ISIC2018_Task1-2_Training_Input/ISIC_0013121.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0013121_segmentation.png
62,train,ISIC_0013972,ISIC2018_Task1-2_Training_Input/ISIC_0013972.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0013972_segmentation.png
63,train,ISIC_0000427,ISIC2018_Task1-2_Training_Input/ISIC_0000427.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0000427_segmentation.png
64,train,ISIC_0011115,ISIC2018_Task1-2_Training_Input/ISIC_0011115.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0011115_segmentation.png
65,train,ISIC_0010069,ISIC2018_Task1-2_Training_Input/ISIC_0010069.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0010069_segmentation.png
66,train,ISIC_0009935,ISIC2018_Task1-2_Training_Input/ISIC_0009935.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0009935_segmentation.png
67,train,ISIC_0015002,ISIC2018_Task1-2_Training_Input/ISIC_0015002.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0015002_segmentation.png
68,train,ISIC_0012448,ISIC2018_Task1-2_Training_Input/ISIC_0012448.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0012448_segmentation.png
69,train,ISIC_0013269,ISIC2018_Task1-2_Training_Input/ISIC_0013269.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0013269_segmentation.png
70,train,ISIC_0013126,ISIC2018_Task1-2_Training_Input/ISIC_0013126.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0013126_segmentation.png
71,train,ISIC_0009972,ISIC2018_Task1-2_Training_Input/ISIC_0009972.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0009972_segmentation.png
72,train,ISIC_0010192,ISIC2018_Task1-2_Training_Input/ISIC_0010192.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0010192_segmentation.png
73,train,ISIC_0012356,ISIC2018_Task1-2_Training_Input/ISIC_0012356.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0012356_segmentation.png
74,train,ISIC_0000449,ISIC2018_Task1-2_Training_Input/ISIC_0000449.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0000449_segmentation.png
75,train,ISIC_0016042,ISIC2018_Task1-2_Training_Input/ISIC_0016042.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0016042_segmentation.png
76,train,ISIC_0012358,ISIC2018_Task1-2_Training_Input/ISIC_0012358.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0012358_segmentation.png
77,train,ISIC_0013803,ISIC2018_Task1-2_Training_Input/ISIC_0013803.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0013803_segmentation.png
78,train,ISIC_0010055,ISIC2018_Task1-2_Training_Input/ISIC_0010055.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0010055_segmentation.png
79,train,ISIC_0011107,ISIC2018_Task1-2_Training_Input/ISIC_0011107.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0011107_segmentation.png
80,train,ISIC_0010046,ISIC2018_Task1-2_Training_Input/ISIC_0010046.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0010046_segmentation.png
81,train,ISIC_0015161,ISIC2018_Task1-2_Training_Input/ISIC_0015161.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0015161_segmentation.png
82,train,ISIC_0014506,ISIC2018_Task1-2_Training_Input/ISIC_0014506.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0014506_segmentation.png
83,train,ISIC_0012212,ISIC2018_Task1-2_Training_Input/ISIC_0012212.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0012212_segmentation.png
84,train,ISIC_0000044,ISIC2018_Task1-2_Training_Input/ISIC_0000044.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0000044_segmentation.png
85,train,ISIC_0000159,ISIC2018_Task1-2_Training_Input/ISIC_0000159.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0000159_segmentation.png
86,train,ISIC_0014028,ISIC2018_Task1-2_Training_Input/ISIC_0014028.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0014028_segmentation.png
87,train,ISIC_0010100,ISIC2018_Task1-2_Training_Input/ISIC_0010100.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0010100_segmentation.png
88,train,ISIC_0015563,ISIC2018_Task1-2_Training_Input/ISIC_0015563.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0015563_segmentation.png
89,train,ISIC_0010056,ISIC2018_Task1-2_Training_Input/ISIC_0010056.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0010056_segmentation.png
90,train,ISIC_0013055,ISIC2018_Task1-2_Training_Input/ISIC_0013055.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0013055_segmentation.png
91,train,ISIC_0013621,ISIC2018_Task1-2_Training_Input/ISIC_0013621.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0013621_segmentation.png
92,train,ISIC_0000314,ISIC2018_Task1-2_Training_Input/ISIC_0000314.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0000314_segmentation.png
93,train,ISIC_0013888,ISIC2018_Task1-2_Training_Input/ISIC_0013888.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0013888_segmentation.png
94,train,ISIC_0000354,ISIC2018_Task1-2_Training_Input/ISIC_0000354.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0000354_segmentation.png
95,train,ISIC_0009188,ISIC2018_Task1-2_Training_Input/ISIC_0009188.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0009188_segmentation.png
96,train,ISIC_0013601,ISIC2018_Task1-2_Training_Input/ISIC_0013601.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0013601_segmentation.png
97,train,ISIC_0013165,ISIC2018_Task1-2_Training_Input/ISIC_0013165.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0013165_segmentation.png
98,train,ISIC_0000062,ISIC2018_Task1-2_Training_Input/ISIC_0000062.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0000062_segmentation.png
99,train,ISIC_0014849,ISIC2018_Task1-2_Training_Input/ISIC_0014849.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0014849_segmentation.png
100,train,ISIC_0016028,ISIC2018_Task1-2_Training_Input/ISIC_0016028.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0016028_segmentation.png
101,train,ISIC_0012281,ISIC2018_Task1-2_Training_Input/ISIC_0012281.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0012281_segmentation.png
102,train,ISIC_0015202,ISIC2018_Task1-2_Training_Input/ISIC_0015202.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0015202_segmentation.png
103,train,ISIC_0012376,ISIC2018_Task1-2_Training_Input/ISIC_0012376.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0012376_segmentation.png
104,train,ISIC_0005548,ISIC2018_Task1-2_Training_Input/ISIC_0005548.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0005548_segmentation.png
105,train,ISIC_0000197,ISIC2018_Task1-2_Training_Input/ISIC_0000197.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0000197_segmentation.png
106,train,ISIC_0014171,ISIC2018_Task1-2_Training_Input/ISIC_0014171.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0014171_segmentation.png
107,train,ISIC_0014027,ISIC2018_Task1-2_Training_Input/ISIC_0014027.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0014027_segmentation.png
108,train,ISIC_0009879,ISIC2018_Task1-2_Training_Input/ISIC_0009879.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0009879_segmentation.png
109,train,ISIC_0012517,ISIC2018_Task1-2_Training_Input/ISIC_0012517.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0012517_segmentation.png
110,train,ISIC_0012224,ISIC2018_Task1-2_Training_Input/ISIC_0012224.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0012224_segmentation.png
111,train,ISIC_0014511,ISIC2018_Task1-2_Training_Input/ISIC_0014511.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0014511_segmentation.png
112,train,ISIC_0014762,ISIC2018_Task1-2_Training_Input/ISIC_0014762.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0014762_segmentation.png
113,train,ISIC_0015537,ISIC2018_Task1-2_Training_Input/ISIC_0015537.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0015537_segmentation.png
114,train,ISIC_0016066,ISIC2018_Task1-2_Training_Input/ISIC_0016066.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0016066_segmentation.png
115,train,ISIC_0000107,ISIC2018_Task1-2_Training_Input/ISIC_0000107.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0000107_segmentation.png
116,train,ISIC_0013500,ISIC2018_Task1-2_Training_Input/ISIC_0013500.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0013500_segmentation.png
117,train,ISIC_0003005,ISIC2018_Task1-2_Training_Input/ISIC_0003005.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0003005_segmentation.png
118,train,ISIC_0012090,ISIC2018_Task1-2_Training_Input/ISIC_0012090.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0012090_segmentation.png
119,train,ISIC_0014576,ISIC2018_Task1-2_Training_Input/ISIC_0014576.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0014576_segmentation.png
120,train,ISIC_0013830,ISIC2018_Task1-2_Training_Input/ISIC_0013830.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0013830_segmentation.png
121,train,ISIC_0014904,ISIC2018_Task1-2_Training_Input/ISIC_0014904.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0014904_segmentation.png
122,train,ISIC_0012999,ISIC2018_Task1-2_Training_Input/ISIC_0012999.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0012999_segmentation.png
123,train,ISIC_0002476,ISIC2018_Task1-2_Training_Input/ISIC_0002476.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0002476_segmentation.png
124,train,ISIC_0012258,ISIC2018_Task1-2_Training_Input/ISIC_0012258.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0012258_segmentation.png
125,train,ISIC_0014725,ISIC2018_Task1-2_Training_Input/ISIC_0014725.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0014725_segmentation.png
126,train,ISIC_0010335,ISIC2018_Task1-2_Training_Input/ISIC_0010335.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0010335_segmentation.png
127,train,ISIC_0009970,ISIC2018_Task1-2_Training_Input/ISIC_0009970.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0009970_segmentation.png
128,train,ISIC_0000124,ISIC2018_Task1-2_Training_Input/ISIC_0000124.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0000124_segmentation.png
129,train,ISIC_0013319,ISIC2018_Task1-2_Training_Input/ISIC_0013319.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0013319_segmentation.png
130,train,ISIC_0013365,ISIC2018_Task1-2_Training_Input/ISIC_0013365.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0013365_segmentation.png
131,train,ISIC_0012257,ISIC2018_Task1-2_Training_Input/ISIC_0012257.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0012257_segmentation.png
132,train,ISIC_0010235,ISIC2018_Task1-2_Training_Input/ISIC_0010235.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0010235_segmentation.png
133,train,ISIC_0011117,ISIC2018_Task1-2_Training_Input/ISIC_0011117.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0011117_segmentation.png
134,train,ISIC_0015419,ISIC2018_Task1-2_Training_Input/ISIC_0015419.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0015419_segmentation.png
135,train,ISIC_0014441,ISIC2018_Task1-2_Training_Input/ISIC_0014441.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0014441_segmentation.png
136,train,ISIC_0002438,ISIC2018_Task1-2_Training_Input/ISIC_0002438.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0002438_segmentation.png
137,train,ISIC_0012768,ISIC2018_Task1-2_Training_Input/ISIC_0012768.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0012768_segmentation.png
138,train,ISIC_0001385,ISIC2018_Task1-2_Training_Input/ISIC_0001385.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0001385_segmentation.png
139,train,ISIC_0000477,ISIC2018_Task1-2_Training_Input/ISIC_0000477.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0000477_segmentation.png
140,train,ISIC_0013044,ISIC2018_Task1-2_Training_Input/ISIC_0013044.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0013044_segmentation.png
141,train,ISIC_0016044,ISIC2018_Task1-2_Training_Input/ISIC_0016044.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0016044_segmentation.png
142,train,ISIC_0000514,ISIC2018_Task1-2_Training_Input/ISIC_0000514.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0000514_segmentation.png
143,train,ISIC_0011323,ISIC2018_Task1-2_Training_Input/ISIC_0011323.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0011323_segmentation.png
144,train,ISIC_0015046,ISIC2018_Task1-2_Training_Input/ISIC_0015046.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0015046_segmentation.png
145,train,ISIC_0000067,ISIC2018_Task1-2_Training_Input/ISIC_0000067.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0000067_segmentation.png
146,train,ISIC_0010439,ISIC2018_Task1-2_Training_Input/ISIC_0010439.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0010439_segmentation.png
147,train,ISIC_0010234,ISIC2018_Task1-2_Training_Input/ISIC_0010234.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0010234_segmentation.png
148,train,ISIC_0015636,ISIC2018_Task1-2_Training_Input/ISIC_0015636.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0015636_segmentation.png
149,train,ISIC_0000498,ISIC2018_Task1-2_Training_Input/ISIC_0000498.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0000498_segmentation.png
150,train,ISIC_0000176,ISIC2018_Task1-2_Training_Input/ISIC_0000176.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0000176_segmentation.png
151,train,ISIC_0015035,ISIC2018_Task1-2_Training_Input/ISIC_0015035.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0015035_segmentation.png
152,train,ISIC_0010593,ISIC2018_Task1-2_Training_Input/ISIC_0010593.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0010593_segmentation.png
153,train,ISIC_0015218,ISIC2018_Task1-2_Training_Input/ISIC_0015218.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0015218_segmentation.png
154,train,ISIC_0013136,ISIC2018_Task1-2_Training_Input/ISIC_0013136.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0013136_segmentation.png
155,train,ISIC_0011211,ISIC2018_Task1-2_Training_Input/ISIC_0011211.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0011211_segmentation.png
156,train,ISIC_0013643,ISIC2018_Task1-2_Training_Input/ISIC_0013643.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0013643_segmentation.png
157,train,ISIC_0000524,ISIC2018_Task1-2_Training_Input/ISIC_0000524.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0000524_segmentation.png
158,train,ISIC_0013559,ISIC2018_Task1-2_Training_Input/ISIC_0013559.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0013559_segmentation.png
159,train,ISIC_0016041,ISIC2018_Task1-2_Training_Input/ISIC_0016041.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0016041_segmentation.png
160,train,ISIC_0010435,ISIC2018_Task1-2_Training_Input/ISIC_0010435.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0010435_segmentation.png
161,train,ISIC_0010018,ISIC2018_Task1-2_Training_Input/ISIC_0010018.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0010018_segmentation.png
162,train,ISIC_0013983,ISIC2018_Task1-2_Training_Input/ISIC_0013983.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0013983_segmentation.png
163,train,ISIC_0014596,ISIC2018_Task1-2_Training_Input/ISIC_0014596.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0014596_segmentation.png
164,train,ISIC_0000053,ISIC2018_Task1-2_Training_Input/ISIC_0000053.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0000053_segmentation.png
165,train,ISIC_0016062,ISIC2018_Task1-2_Training_Input/ISIC_0016062.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0016062_segmentation.png
166,train,ISIC_0014708,ISIC2018_Task1-2_Training_Input/ISIC_0014708.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0014708_segmentation.png
167,train,ISIC_0000341,ISIC2018_Task1-2_Training_Input/ISIC_0000341.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0000341_segmentation.png
168,train,ISIC_0012823,ISIC2018_Task1-2_Training_Input/ISIC_0012823.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0012823_segmentation.png
169,train,ISIC_0014931,ISIC2018_Task1-2_Training_Input/ISIC_0014931.jpg,ISIC2018_Task1_Training_GroundTruth/ISIC_0014931_segmentation.png
